time,yaw,pitch,roll,surge
23:04:54.057,13.56,-2.28,808,4233
23:04:54.120,15.71,-2.5,808,4232
23:04:54.182,17.55,-2.91,808,4232
23:04:54.242,18.9,-3.36,810,4229
23:04:54.308,19.74,-3.74,810,4229
23:04:54.370,19.82,-4.06,810,4229
23:04:54.432,19.08,-4.42,810,4229
23:04:54.492,17.4,-4.91,809,4229
23:04:54.553,14.92,-6.06,808,4236
23:04:54.614,12.12,-7.53,807,4242
23:04:54.676,9.55,-8.88,812,4242
23:04:54.738,7.03,-10.27,825,4244
23:04:54.799,4.01,-12.07,825,4249
23:04:54.861,1.22,-13.69,830,4254
23:04:54.922,-0.7,-15.05,846,4198
23:04:54.982,-2.4,-16.29,853,4200
23:04:55.049,-3.58,-17.54,849,4198
23:04:55.110,-3.73,-18.99,842,4199
23:04:55.172,-2.99,-20.8,841,4199
23:04:55.233,-2.17,-21.91,841,4199
23:04:55.295,-1.38,-22.5,840,4198
23:04:55.361,-0.77,-22.8,840,4198
23:04:55.421,-0.24,-22.92,834,4198
23:04:55.483,0.41,-22.13,833,4198
23:04:55.543,1.07,-20.83,833,4198
23:04:55.605,1.41,-19.11,833,4199
23:04:55.666,1.69,-17.06,833,4198
23:04:55.729,1.81,-14.77,832,4197
23:04:55.791,1.67,-11.97,832,4195
23:04:55.852,1.12,-9.12,832,4195
23:04:55.914,-0.06,-6.04,802,4166
23:04:55.976,-1.01,-3.08,818,4146
23:04:56.031,-1.64,0.15,826,4138
23:04:56.093,-1.85,2.86,822,4134
23:04:56.153,-2.12,4.8,818,4128
23:04:56.215,-2.3,6.37,818,4122
23:04:56.273,-2.53,7.71,821,4121
23:04:56.334,-2.7,9.24,820,4123
23:04:56.396,-3.26,10.66,814,4121
23:04:56.458,-3.82,11.04,820,4118
23:04:56.521,-4.61,11.46,822,4117
23:04:56.583,-5.58,12.03,822,4116
23:04:56.641,-6.21,12.13,823,4115
23:04:56.704,-6.16,11.85,823,4115
23:04:56.763,-5.65,10.94,810,4119
23:04:56.828,-4.68,9.28,809,4122
23:04:56.884,-2.92,7.95,838,4138
23:04:56.945,-1.6,4.68,843,4139
23:04:57.007,-0.29,0.89,853,4140
23:04:57.069,0.87,-3.45,868,4139
23:04:57.125,1.69,-6.76,903,4136
23:04:57.187,1.77,-8.96,918,4136
23:04:57.248,0.96,-9.5,918,4136
23:04:57.310,-1,-6.89,918,4135
23:04:57.371,-3.93,-1.82,918,4131
23:04:57.433,-5.67,1.66,918,4131
23:04:57.490,-5.76,2.48,914,4131
23:04:57.550,-4.98,0.33,921,4137
23:04:57.611,-3.84,-5.16,921,4137
23:04:57.675,-2.49,-11.44,921,4137
23:04:57.735,-1.42,-12.84,917,4137
23:04:57.798,-1.38,-9.37,919,4137
23:04:57.857,-2.72,-2.87,921,4137
23:04:57.920,-3.88,0.36,925,4134
23:04:57.981,-3.47,-1.79,914,4131
23:04:58.043,-2.36,-8.7,919,4137
23:04:58.107,-1.74,-12.99,920,4137
23:04:58.171,-4.09,-5.51,924,4136
23:04:58.227,-6.13,4.2,919,4125
23:04:58.288,-3.68,-2.34,870,4109
23:04:58.350,-3.11,-8.73,868,4108
23:04:58.410,-6.58,-0.85,867,4094
23:04:58.472,-6.13,2.31,902,4081
23:04:58.535,-3.31,-7.33,902,4084
23:04:58.599,-6.36,-1.28,905,4078
23:04:58.658,-6.99,1.6,891,4078
23:04:58.717,-5.83,-0.82,890,4080
23:04:58.783,-6.25,-0.13,889,4079
23:04:58.845,-5.63,-0.75,875,4080
23:04:58.909,-5.99,-0.78,876,4081
23:04:58.970,-6.11,-1.22,875,4082
23:04:59.028,-6.39,-1.32,875,4082
23:04:59.097,-6.59,-1.45,875,4082
23:04:59.157,-6.67,-1.59,876,4083
23:04:59.219,-6.45,-1.74,876,4083
23:04:59.279,-6.16,-1.98,877,4083
23:04:59.341,-5.67,-2.5,877,4083
23:04:59.406,-5.37,-2.82,877,4083
23:04:59.468,-5.16,-3.37,877,4083
23:04:59.529,-4.79,-3.85,878,4083
23:04:59.590,-4.27,-4.35,880,4083
23:04:59.655,-3.77,-4.89,880,4084
23:04:59.717,-3.3,-5.42,880,4084
23:04:59.779,-2.81,-5.92,880,4084
23:04:59.840,-2.41,-6.37,880,4084
23:04:59.906,-1.95,-6.62,880,4084
23:04:59.967,-1.59,-6.61,880,4084
23:05:00.029,-1.08,-6.86,880,4084
23:05:00.090,-0.43,-6.99,880,4084
23:05:00.155,0.24,-7.14,882,4083
23:05:00.213,0.98,-7.18,882,4083
23:05:00.271,1.99,-7.21,882,4089
23:05:00.332,2.74,-7.28,879,4091
23:05:00.395,3.32,-7.29,878,4091
23:05:00.455,3.71,-7.4,877,4093
23:05:00.513,3.87,-7.32,869,4093
23:05:00.575,4.18,-7.46,864,4084
23:05:00.636,4.15,-7.38,865,4085
23:05:00.697,4.09,-7.43,865,4085
23:05:00.754,3.58,-7.68,828,4032
23:05:00.816,3.61,-7.51,835,4040
23:05:00.879,3.69,-7.55,830,4036
23:05:00.936,3.95,-7.46,831,4033
23:05:00.996,4.24,-7.51,828,4034
23:05:01.057,4.41,-7.46,825,4033
23:05:01.118,4.71,-7.44,836,4041
23:05:01.187,4.91,-7.49,829,4042
23:05:01.237,5.07,-7.5,827,4035
23:05:01.298,5.24,-7.53,825,4035
23:05:01.360,5.44,-7.65,831,4039
23:05:01.417,5.75,-7.64,834,3624
23:05:01.479,6,-7.54,839,3181
23:05:01.541,6.28,-7.47,805,2693
23:05:01.602,6.67,-7.35,792,2071
23:05:01.659,6.94,-7.31,787,1653
23:05:01.721,7.25,-7.38,777,1363
23:05:01.782,7.48,-7.47,792,1124
23:05:01.839,7.56,-7.55,783,899
23:05:01.901,7.76,-7.57,765,645
23:05:01.960,7.85,-7.58,760,374
23:05:02.018,7.9,-7.47,734,-32
23:05:02.077,7.94,-7.39,726,-370
23:05:02.139,7.95,-7.31,716,-602
23:05:02.201,8.01,-7.17,725,-762
23:05:02.264,8.13,-7.15,726,-783
23:05:02.319,8.31,-7.1,726,-783
23:05:02.381,8.37,-7.09,733,-785
23:05:02.441,8.54,-7.05,727,-791
23:05:02.503,8.85,-6.82,727,-806
23:05:02.562,9.02,-6.61,728,-793
23:05:02.620,9.27,-6.46,728,-792
23:05:02.683,9.46,-6.31,727,-792
23:05:02.740,9.68,-6.22,725,-809
23:05:02.802,10.04,-6.17,727,-812
23:05:02.865,10.45,-6.17,731,-783
23:05:02.924,10.93,-6.1,738,-695
23:05:02.987,11.38,-6.09,737,-558
23:05:03.047,11.69,-6.12,739,-261
23:05:03.109,11.97,-6.14,745,-67
23:05:03.171,12.33,-5.96,754,-30
23:05:03.232,12.75,-5.84,758,-24
23:05:03.288,13.16,-5.82,765,102
23:05:03.350,13.52,-5.73,756,195
23:05:03.412,13.99,-5.71,761,320
23:05:03.475,14.54,-5.83,762,531
23:05:03.533,14.88,-5.85,763,562
23:05:03.593,15.15,-5.93,758,563
23:05:03.655,15.38,-6,759,563
23:05:03.717,15.62,-6.02,766,564
23:05:03.773,15.93,-6.05,769,565
23:05:03.832,16.27,-6.12,772,565
23:05:03.896,16.68,-6.23,776,554
23:05:03.952,16.96,-6.42,776,552
23:05:04.016,17.24,-6.72,776,552
23:05:04.078,17.34,-6.88,776,552
23:05:04.140,17.54,-6.93,777,479
23:05:04.195,17.83,-6.83,771,367
23:05:04.257,18.17,-6.97,776,344
23:05:04.317,18.51,-7.13,770,357
23:05:04.380,18.78,-7.22,786,381
23:05:04.437,19.11,-7.39,789,113
23:05:04.499,19.08,-7.84,792,27
23:05:04.556,18.78,-8.29,792,7
23:05:04.613,18.25,-8.48,792,7
23:05:04.669,17.83,-8.72,795,7
23:05:04.731,17.01,-9.08,799,12
23:05:04.789,16.18,-9.46,789,7
23:05:04.847,15.61,-9.86,788,6
23:05:04.906,15.12,-10.05,788,6
23:05:04.965,14.45,-10.07,788,6
23:05:05.026,13.78,-10.34,790,-2
23:05:05.088,13.26,-10.59,787,-47
23:05:05.150,12.87,-11.05,787,-62
23:05:05.210,12.42,-11.43,786,12
23:05:05.272,12.19,-11.65,786,12
23:05:05.331,11.92,-11.94,783,12
23:05:05.391,11.42,-12.26,780,12
23:05:05.452,10.95,-12.61,778,-9
23:05:05.515,10.49,-13.09,764,-32
23:05:05.575,10.01,-13.48,764,-32
23:05:05.633,9.35,-13.85,765,-32
23:05:05.694,8.42,-14.18,768,-32
23:05:05.756,7.48,-14.55,768,-32
23:05:05.818,6.68,-14.94,750,-146
23:05:05.880,6.15,-15.03,744,-281
23:05:05.940,5.71,-15.29,754,-312
23:05:06.002,5.28,-15.57,746,-309
23:05:06.065,4.89,-15.78,756,-315
23:05:06.124,4.21,-16.39,748,-457
23:05:06.186,3.33,-16.79,734,-649
23:05:06.247,2.62,-17.01,736,-635
23:05:06.307,2.11,-17.09,736,-636
23:05:06.370,1.51,-17.06,737,-636
23:05:06.430,0.82,-17.09,738,-636
23:05:06.492,0.1,-17.35,740,-642
23:05:06.555,-0.72,-17.55,742,-641
23:05:06.617,-1.4,-17.71,744,-639
23:05:06.680,-2.17,-17.73,759,-586
23:05:06.743,-3.03,-17.57,770,-548
23:05:06.808,-4.11,-17.29,772,-543
23:05:06.868,-5.33,-17.12,773,-542
23:05:06.934,-6.69,-17.13,782,-401
23:05:06.997,-7.91,-17.2,787,-287
23:05:07.063,-9.11,-17,787,-286
23:05:07.123,-10.09,-16.8,786,-285
23:05:07.189,-10.78,-16.65,792,-285
23:05:07.255,-11.57,-16.47,787,-285
23:05:07.320,-11.93,-16.31,787,-284
23:05:07.382,-11.85,-16.16,787,-284
23:05:07.445,-11.69,-16.03,777,-282
23:05:07.512,-11.3,-15.93,776,-282
23:05:07.578,-10.57,-15.88,767,-290
23:05:07.642,-9.42,-15.79,749,-496
23:05:07.706,-7.89,-15.46,743,-479
23:05:07.767,-6.28,-14.93,725,-1141
23:05:07.832,-4.34,-14.46,689,-1946
23:05:07.894,-2.38,-14.03,632,-2686
23:05:07.958,-0.49,-13.84,594,-3167
23:05:08.020,1.14,-13.64,592,-3163
23:05:08.082,2.71,-13.63,593,-3222
23:05:08.147,4.2,-13.43,595,-3133
23:05:08.208,5.67,-13.09,611,-2882
23:05:08.271,6.9,-12.83,645,-2249
23:05:08.332,7.83,-12.7,682,-1422
23:05:08.394,8.54,-12.19,703,-768
23:05:08.455,9.16,-12.04,739,-2
23:05:08.511,9.69,-11.74,754,174
23:05:08.573,10.12,-11.51,750,176
23:05:08.634,10.74,-11.04,743,133
23:05:08.697,11.48,-10.67,744,147
23:05:08.759,12.32,-10.41,750,159
23:05:08.819,12.97,-10.19,786,230
23:05:08.880,13.33,-9.89,802,343
23:05:08.941,13.43,-9.57,803,352
23:05:09.004,13.5,-9.32,803,352
23:05:09.061,13.59,-9.03,806,360
23:05:09.122,13.61,-8.91,809,379
23:05:09.184,13.48,-8.78,810,446
23:05:09.245,13.24,-8.66,811,475
23:05:09.304,12.96,-8.57,811,476
23:05:09.365,12.72,-8.39,816,476
23:05:09.426,12.57,-8.02,816,476
23:05:09.482,12.32,-7.53,817,577
23:05:09.544,11.84,-6.94,837,817
23:05:09.605,11.22,-6.11,841,922
23:05:09.667,10.54,-5.21,841,923
23:05:09.723,9.83,-4.12,845,923
23:05:09.785,9.18,-3.09,843,917
23:05:09.843,8.7,-1.83,843,916
23:05:09.904,8.3,-0.86,846,916
23:05:09.961,7.75,0.17,848,924
23:05:10.019,7.38,0.91,854,927
23:05:10.076,7.03,1.27,859,927
23:05:10.138,6.78,1.48,855,923
23:05:10.195,6.62,1.55,849,923
23:05:10.252,6.51,1.48,849,922
23:05:10.310,6.55,1.25,849,921
23:05:10.366,6.57,0.95,841,918
23:05:10.428,6.45,0.6,821,990
23:05:10.486,6.41,0.07,829,1186
23:05:10.547,6.23,-0.61,861,1674
23:05:10.608,6.2,-1.17,864,2084
23:05:10.666,6.12,-1.62,865,2202
23:05:10.728,5.81,-2.02,862,2158
23:05:10.789,5.67,-2.45,864,2148
23:05:10.851,5.51,-2.85,864,2124
23:05:10.908,5.3,-3.13,888,2577
23:05:10.967,5.01,-3.71,885,2868
23:05:11.030,5.17,-3.91,879,2933
23:05:11.086,5.12,-4.11,879,2893
23:05:11.150,5.34,-4.32,852,2551
23:05:11.211,5.54,-4.25,830,2226
23:05:11.272,5.88,-4.26,833,2227
23:05:11.331,6.34,-4.42,742,1822
23:05:11.390,6.72,-4.49,739,1647
23:05:11.453,7.3,-4.74,744,1620
23:05:11.510,7.67,-4.97,745,743
23:05:11.572,7.89,-5.15,711,-228
23:05:11.633,8.09,-5.69,669,-1143
23:05:11.694,8.51,-5.97,612,-2168
23:05:11.755,9.04,-6.23,566,-2960
23:05:11.817,9.48,-6.47,545,-3238
23:05:11.880,10.01,-6.63,542,-3512
23:05:11.943,10.63,-6.67,546,-3512
23:05:12.004,11.32,-6.76,539,-3518
23:05:12.066,12.02,-6.69,542,-3524
23:05:12.128,12.76,-6.29,548,-3511
23:05:12.194,13.4,-5.9,547,-3516
23:05:12.254,14.05,-6.15,542,-3516
23:05:12.316,14.76,-6.73,584,-3053
23:05:12.378,15.42,-7.51,615,-2413
23:05:12.439,16,-8.55,623,-1842
23:05:12.505,16.4,-9.29,657,-1307
23:05:12.567,16.95,-10.11,686,-419
23:05:12.628,17.22,-10.89,731,486
23:05:12.689,17.4,-11.12,760,1131
23:05:12.749,17.6,-11.2,772,1368
23:05:12.815,17.83,-11.33,772,1422
23:05:12.877,18.13,-11.48,772,1436
23:05:12.939,18.32,-11.58,774,1460
23:05:13.000,18.16,-11.6,800,1761
23:05:13.065,17.59,-11.76,840,2285
23:05:13.128,16.71,-11.71,869,2674
23:05:13.190,15.51,-11.72,883,2967
23:05:13.250,14.08,-11.55,884,2964
23:05:13.316,13.08,-11.34,884,2957
23:05:13.376,11.97,-11.28,872,2984
23:05:13.441,10.94,-11.03,862,3096
23:05:13.499,10.07,-10.63,859,3106
23:05:13.562,9.09,-10.33,857,3098
23:05:13.624,8.21,-10.11,855,3091
23:05:13.686,7.55,-9.99,854,3084
23:05:13.746,7.02,-9.88,852,2969
23:05:13.806,6.55,-9.76,847,2947
23:05:13.865,6.01,-9.67,837,2933
23:05:13.926,5.5,-9.57,813,2762
23:05:13.987,5.07,-9.46,817,2634
23:05:14.044,4.72,-9.28,787,2209
23:05:14.106,4.57,-9.12,779,1918
23:05:14.167,4.43,-8.77,789,1714
23:05:14.230,4.08,-8.05,784,1580
23:05:14.286,3.81,-7.62,778,1439
23:05:14.348,3.48,-7.17,777,1329
23:05:14.410,3.07,-6.32,777,1219
23:05:14.466,2.8,-5.7,766,993
23:05:14.528,2.34,-4.89,768,908
23:05:14.586,1.74,-4.11,747,656
23:05:14.647,1.33,-3.4,725,273
23:05:14.705,1,-2.77,701,-6
23:05:14.765,0.69,-2.1,681,-224
23:05:14.827,0.3,-1.75,675,-371
23:05:14.884,0.06,-1.53,672,-397
23:05:14.945,-0.21,-1.17,672,-397
23:05:15.007,-0.35,-0.84,676,-437
23:05:15.071,-0.18,-0.64,670,-581
23:05:15.133,0.1,-0.51,656,-780
23:05:15.191,0.54,-0.35,630,-1082
23:05:15.253,1.11,-0.31,609,-1340
23:05:15.313,2.08,-0.27,593,-1684
23:05:15.375,3.19,-0.16,557,-1725
23:05:15.437,4.32,-0.09,539,-1782
23:05:15.498,5.43,-0.05,539,-1782
23:05:15.560,6.74,-0.13,531,-1783
23:05:15.621,7.99,-0.24,530,-1783
23:05:15.684,9.17,-0.39,530,-1782
23:05:15.744,10.03,-0.59,534,-1776
23:05:15.806,10.74,-0.94,532,-1757
23:05:15.872,11.34,-1.26,559,-1476
23:05:15.933,12.12,-1.65,565,-1338
23:05:15.995,12.68,-2.05,589,-1022
23:05:16.055,13.11,-2.58,608,-644
